# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
  1106        11.32        12279.77        254.663      0.018724     0     0
  1107        12.89        12292.66        254.603      0.018725     0     0
  1108        11.20        12303.87        254.543      0.018724     0     0
  1109        11.21        12315.07        254.482      0.018724     0     0
  1110        12.27        12327.35        254.419      0.018725     0     0
  1111        11.19        12338.53        254.357      0.018725     0     0
  1112        11.18        12349.72        254.294      0.018725     0     0
  1113        12.28        12362.00        254.229      0.018726     0     0
  1114        11.16        12373.16        254.165      0.018725     0     0
  1115        11.72        12384.88        254.1      0.018725     0     0
  1116        13.45        12398.33        254.033      0.018726     0     0
  1117        10.57        12408.90        253.966      0.018726     0     0
  1118        11.72        12420.62        253.899      0.018726     0     0
  1119        12.39        12433.02        253.829      0.018727     0     0
  1120        10.57        12443.59        253.76      0.018726     0     0
  1121        11.71        12455.30        253.691      0.018726     0     0
  1122        12.38        12467.68        253.619      0.018727     0     0
  1123        10.56        12478.25        253.547      0.018727     0     0
  1124        11.72        12489.96        253.475      0.018726     0     0
  1125        12.35        12502.32        253.401      0.018727     0     0
  1126        10.71        12513.02        253.327      0.018727     0     0
  1127        12.28        12525.30        253.251      0.018727     0     0
  1128        10.56        12535.86        253.175      0.018727     0     0
  1129        12.25        12548.11        253.097      0.018728     0     0
  1130        10.56        12558.68        253.019      0.018727     0     0
  1131        12.26        12570.93        252.94      0.018728     0     0
  1132        10.57        12581.51        252.86      0.018727     0     0
  1133        12.26        12593.76        252.778      0.018728     0     0
  1134        10.58        12604.34        252.696      0.018727     0     0
  1135        12.24        12616.59        252.612      0.018728     0     0
  1136        10.56        12627.15        252.528      0.018727     0     0
  1137        13.73        12640.89        252.442      0.018728     0     0
  1138        10.57        12651.46        252.356      0.018727     0     0
  1139        12.80        12664.26        252.268      0.018728     0     0
  1140        10.58        12674.84        252.18      0.018727     0     0
  1141        12.81        12687.65        252.089      0.018728     0     0
  1142        11.13        12698.78        251.998      0.018727     0     0
  1143        12.79        12711.57        251.905      0.018728     0     0
  1144        11.13        12722.71        251.812      0.018727     0     0
  1145        12.82        12735.53        251.716      0.018728     0     0
  1146        11.13        12746.66        251.62      0.018727     0     0
  1147        12.89        12759.55        251.522      0.018728     0     0
  1148        11.12        12770.67        251.423      0.018727     0     0
  1149        12.82        12783.49        251.322      0.018728     0     0
  1150        11.15        12794.64        251.22      0.018727     0     0
  1151        12.84        12807.48        251.116      0.018727     0     0
  1152        11.15        12818.63        251.012      0.018727     0     0
  1153        12.82        12831.45        250.905      0.018727     0     0
  1154        11.16        12842.61        250.797      0.018726     0     0
  1155        12.83        12855.44        250.687      0.018727     0     0
  1156        11.16        12866.60        250.577      0.018726     0     0
  1157        12.99        12879.59        250.463      0.018727     0     0
  1158        11.13        12890.72        250.349      0.018726     0     0
  1159        12.82        12903.55        250.232      0.018726     0     0
  1160        11.13        12914.68        250.114      0.018725     0     0
  1161        12.83        12927.50        249.993      0.018726     0     0
  1162        11.16        12938.67        249.873      0.018725     0     0
  1163        12.83        12951.50        249.748      0.018726     0     0
  1164        11.15        12962.65        249.623      0.018724     0     0
  1165        12.83        12975.48        249.494      0.018725     0     0
  1166        11.12        12986.61        249.366      0.018724     0     0
  1167        12.94        12999.55        249.233      0.018725     0     0
  1168        11.14        13010.70        249.1      0.018723     0     0
  1169        12.86        13023.55        248.962      0.018724     0     0
  1170        11.66        13035.21        248.825      0.018723     0     0
  1171        12.89        13048.10        248.683      0.018723     0     0
  1172        12.27        13060.37        248.541      0.018722     0     0
  1173        12.90        13073.27        248.394      0.018723     0     0
  1174        12.26        13085.53        248.247      0.018722     0     0
  1175        12.90        13098.42        248.095      0.018722     0     0
  1176        12.83        13111.26        247.942      0.018722     0     0
  1177        12.88        13124.14        247.786      0.018721     0     0
  1178        12.77        13136.91        247.627      0.018721     0     0
  1179        12.77        13149.68        247.466      0.018720     0     0
  1180        12.77        13162.45        247.301      0.018720     0     0
  1181        12.76        13175.22        247.134      0.018720     0     0
  1182        12.74        13187.96        246.963      0.018719     0     0
  1183        12.75        13200.71        246.789      0.018719     0     0
  1184        12.75        13213.46        246.612      0.018718     0     0
  1185        12.74        13226.20        246.432      0.018718     0     0
  1186        14.31        13240.51        246.248      0.018717     0     0
  1187        13.02        13253.54        246.061      0.018716     0     0
  1188        12.77        13266.31        245.87      0.018716     0     0
  1189        12.78        13279.09        245.675      0.018715     0     0
  1190        12.74        13291.83        245.476      0.018714     0     0
  1191        12.77        13304.60        245.274      0.018714     0     0
  1192        12.74        13317.33        245.067      0.018713     0     0
  1193        12.73        13330.06        244.856      0.018712     0     0
  1194        12.73        13342.79        244.641      0.018712     0     0
  1195        12.98        13355.77        244.421      0.018711     0     0
  1196        12.73        13368.51        244.196      0.018710     0     0
  1197        12.75        13381.26        243.967      0.018709     0     0
  1198        12.77        13394.03        243.733      0.018708     0     0
  1199        12.76        13406.79        243.494      0.018707     0     0
  1200        12.76        13419.54        243.249      0.018706     0     0
  1201        12.75        13432.29        242.999      0.018705     0     0
  1202        12.78        13445.07        242.744      0.018704     0     0
  1203        12.78        13457.85        242.482      0.018703     0     0
  1204        12.82        13470.67        242.215      0.018702     0     0
  1205        12.88        13483.55        241.941      0.018701     0     0
  1206        12.79        13496.34        241.661      0.018700     0     0
  1207        12.78        13509.13        241.374      0.018699     0     0
  1208        12.76        13521.88        241.08      0.018697     0     0
  1209        12.77        13534.65        240.779      0.018696     0     0
  1210        12.77        13547.42        240.471      0.018695     0     0
  1211        12.78        13560.20        240.155      0.018693     0     0
  1212        12.79        13572.99        239.831      0.018692     0     0
  1213        12.80        13585.79        239.499      0.018690     0     0
  1214        13.13        13598.92        239.158      0.018688     0     0
  1215        12.82        13611.74        238.808      0.018687     0     0
  1216        15.53        13627.27        238.448      0.018685     0     0
  1217        15.66        13642.93        238.079      0.018683     0     0
  1218        15.61        13658.54        237.7      0.018681     0     0
  1219        14.84        13673.38        237.31      0.018679     0     0
  1220        12.76        13686.14        236.91      0.018677     0     0
  1221        12.81        13698.95        236.498      0.018675     0     0
  1222        12.83        13711.78        236.074      0.018673     0     0
  1223        12.86        13724.64        235.637      0.018670     0     0
  1224        12.81        13737.45        235.187      0.018668     0     0
  1225        12.82        13750.27        234.724      0.018665     0     0
  1226        12.82        13763.09        234.247      0.018662     0     0
  1227        12.82        13775.91        233.755      0.018660     0     0
  1228        12.80        13788.71        233.247      0.018657     0     0
  1229        12.82        13801.53        232.723      0.018653     0     0
  1230        12.80        13814.34        232.181      0.018650     0     0
  1231        12.79        13827.13        231.622      0.018647     0     0
  1232        13.04        13840.17        231.043      0.018643     0     0
  1233        12.78        13852.96        230.445      0.018639     0     0
  1234        12.79        13865.75        229.826      0.018635     0     0
  1235        12.79        13878.54        229.185      0.018631     0     0
  1236        12.79        13891.33        228.521      0.018626     0     0
  1237        12.79        13904.12        227.832      0.018622     0     0
  1238        12.77        13916.89        227.117      0.018617     0     0
  1239        12.75        13929.64        226.375      0.018611     0     0
  1240        12.76        13942.40        225.604      0.018606     0     0
  1241        13.17        13955.56        224.803      0.018600     0     0
  1242        12.78        13968.34        223.969      0.018593     0     0
  1243        12.75        13981.09        223.1      0.018587     0     0
  1244        12.75        13993.84        222.195      0.018579     0     0
  1245        12.72        14006.56        221.251      0.018572     0     0
  1246        12.72        14019.27        220.266      0.018564     0     0
  1247        12.72        14032.00        219.236      0.018555     0     0
  1248        12.72        14044.72        218.159      0.018546     0     0
  1249        13.74        14058.45        217.031      0.018536     0     0
  1250        12.91        14071.37        215.849      0.018525     0     0
  1251        13.81        14085.17        214.609      0.018514     0     0
  1252        14.88        14100.05        213.306      0.018501     0     0
  1253        14.85        14114.90        211.936      0.018488     0     0
  1254        14.88        14129.78        210.494      0.018474     0     0
  1255        14.89        14144.67        208.973      0.018458     0     0
  1256        15.99        14160.66        207.368      0.018441     0     0
  1257        15.42        14176.08        205.671      0.018422     0     0
  1258        16.05        14192.13        203.874      0.018402     0     0
  1259        16.05        14208.19        201.968      0.018380     0     0
  1260        16.06        14224.25        199.944      0.018356     0     0
  1261        16.06        14240.31        197.791      0.018329     0     0
  1262        16.13        14256.44        195.495      0.018299     0     0
  1263        16.13        14272.57        193.044      0.018266     0     0
  1264        16.13        14288.70        190.42      0.018229     0     0
  1265        16.19        14304.88        187.608      0.018188     0     0
  1266        19.59        14324.48        184.583      0.018144     0     0
  1267        21.21        14345.69        181.327      0.018092     0     0
  1268        18.85        14364.54        177.812      0.018030     0     0
  1269        18.47        14383.01        174.007      0.017962     0     0
  1270        18.59        14401.60        169.879      0.017884     0     0
  1271        18.57        14420.17        165.389      0.017794     0     0
  1272        18.81        14438.98        160.493      0.017689     0     0
  1273        18.58        14457.55        155.143      0.017566     0     0
  1274        18.60        14476.15        149.284      0.017420     0     0
  1275        18.60        14494.75        142.851      0.017245     0     0
  1276        19.87        14514.62        135.788      0.017034     0     0
  1277        22.25        14536.88        128.025      0.016778     0     0
  1278        23.79        14560.66        119.516      0.016461     0     0
  1279        29.45        14590.11        110.222      0.016071     0     0
  1280        30.78        14620.89        100.144      0.015586     0     0
  1281        30.52        14651.41        89.4015      0.014958     0     0
  1282        32.06        14683.47        78.1261      0.014178     0     0
  1283        42.24        14725.71        66.6131      0.013206     0     0
  1284        49.77        14775.48        55.3084      0.012012     0     0
  1285        70.90        14846.38        44.697      0.010580     0     0
  1286        116.47        14962.85        35.1609      0.008914     0     0
  1287        246.36        15209.21        26.8829      0.007033     0     0
  1288        265.33        15474.55        20.7189      0.005144     0     0
  1289        270.88        15745.42        17.6176      0.004035     0     0
  1290        276.48        16021.91        15.9664      0.003561     0     0
  1291        286.24        16308.14        14.6559      0.003133     0     0
  1292        424.20        16732.34        13.3744      0.002239     0     0
  1293        434.18        17166.52        11.8978      0.001766     0     0
  1294        443.37        17609.88        11.5741      0.001628     0     0
  1295        440.93        18050.82        11.3868      0.001478     0     0
  1296        447.98        18498.80        11.2251      0.001683     0     0
  1297        445.73        18944.53        11.1889      0.001972     0     0
    0        148.60        19093.13        11.1127      0.002090     0   675
    1        149.51        19242.64        11.0765      0.002158     0   514
    2        148.83        19391.47        11.0755      0.002119     0   496
    3        147.82        19539.29        11.0426      0.002135     0   484
    4        146.98        19686.28        11.0779      0.001962     0   546
    5        148.98        19835.25        11.0488      0.002059     0   544
  1298        1.49        19836.74        11.0488      0.001802     0     0
